CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,ZipCode,DateOfBirth,Gender,CustomerType,RegistrationDate
938,Leonard,Alexander,iodonnell@martin.com,+1-865-094-9470x92607,265 Michael Brooks,Karenfort,Texas,Iran,70697,1949-05-19,Male,Regular,2023-02-05
939,Jeffrey,Steele,nicoleyang@yahoo.com,001-677-031-5997x00112,8480 Ryan Row,Harrisbury,Rhode Island,El Salvador,36022,1975-04-10,Female,Premium,2022-04-22
940,Kristina,Hoffman,robert71@powers-roberson.com,+1-514-148-2795x4924,2243 Parker Manor Suite 383,West Terrimouth,North Dakota,Bermuda,10680,1961-05-21,Male,Premium,2020-10-27
941,Joseph,Woods,collinsdanielle@gmail.com,479-863-4336x6079,002 Marvin Underpass,Millermouth,Mississippi,Iraq,24358,1982-08-17,Male,VIP,2021-01-07
942,Gabrielle,Edwards,sarah14@gmail.com,(915)851-7182x1684,229 Steven Unions,Port Bethanychester,Delaware,Hungary,14824,1987-08-13,Male,Regular,2022-04-25
943,Amber,Mason,clementspatrick@hotmail.com,(547)601-3019x56839,341 Rodney Estates Apt. 443,Mcdonaldport,Colorado,Bangladesh,6510,1987-03-10,Male,Premium,2020-08-01
944,Maria,Benjamin,adkinserin@hernandez-miller.com,550.813.2637,2196 Smith Radial,Lake Mirandafurt,Indiana,Korea,35012,2001-05-25,Female,VIP,2022-06-27
945,Erika,Fisher,danieldiaz@thomas.com,(407)664-4455,0412 Lisa Stream Suite 775,Lake Charles,Illinois,Sri Lanka,50705,1961-04-03,Male,VIP,2021-01-14
946,Alexandra,Costa,melissajohnson@ayers.com,482-569-6627,05158 Matthew Hill Apt. 001,Port Amy,California,Korea,53507,2005-01-01,Female,Premium,2020-07-11
947,Tyler,Bell,coopermarc@gonzalez.com,3765782834,67930 Peterson Place,Lake Amandafurt,Oklahoma,Saint Helena,68053,1986-06-07,Female,Premium,2020-07-23
948,Melissa,Newman,patricia99@williams-allen.com,(097)665-3456x94312,98225 Robert Via,North Destinyborough,New Jersey,Isle of Man,90530,1960-07-20,Male,Premium,2023-05-24
949,Stephen,Russo,cassandramercer@yahoo.com,107.809.1662x81672,85333 Zimmerman Fields,Christensenberg,Kentucky,Palau,25288,1944-02-02,Male,VIP,2021-06-24
950,Alexandra,Hawkins,ealvarez@yahoo.com,(692)647-4951,10205 Ortega Common,West Mike,New Hampshire,Cuba,37850,1999-09-21,Female,Premium,2022-04-16
951,Sara,Rogers,scottbaldwin@russell-davis.com,138.457.2593x0211,9599 Jessica Plaza,Lake Tiffany,Louisiana,France,72241,1976-09-02,Female,Premium,2021-04-17
952,David,Robinson,coxjoe@yahoo.com,803-654-3201x0018,6418 Courtney Roads Suite 153,Ronaldshire,Alabama,Sri Lanka,41755,2000-11-29,Male,Premium,2020-02-27
953,Anna,Cochran,evelyn75@guerrero.org,001-367-716-1455x8453,076 Steven Mountain Suite 113,Sharonhaven,Alaska,New Zealand,41693,1995-02-03,Female,Premium,2020-05-05
954,Glenda,Becker,kimberlymendoza@hurley-barnes.biz,(587)469-0675x101,849 Acosta Highway,Ronaldmouth,Kentucky,Morocco,36391,1994-09-09,Female,VIP,2021-07-20
955,Helen,Rivera,victorbarry@gmail.com,851.663.3218x33530,85363 Morales Camp Suite 092,Port Charles,Minnesota,Hungary,18576,1974-06-10,Female,Premium,2021-09-09
956,Daniel,Kelly,robertjones@jackson-rodriguez.org,720.694.3995x5366,836 Clark Path,Daviesside,Nevada,Cook Islands,54206,1947-06-16,Female,Regular,2023-09-30
957,Luis,Green,zjones@hotmail.com,312-364-5853,902 Wendy Throughway,East Robertmouth,Arkansas,Netherlands,21320,1954-02-05,Male,VIP,2020-04-01
958,Vanessa,Phillips,gregory24@yahoo.com,001-879-882-6198,1659 Susan Valley Suite 457,Jasonchester,New York,Suriname,62763,1992-11-09,Female,VIP,2024-01-10
959,Matthew,Griffin,patricia60@yahoo.com,(843)457-7479x545,0749 Alexander Village Suite 791,East Daniel,Rhode Island,El Salvador,25163,1997-09-03,Male,VIP,2021-10-07
960,Jessica,Sanchez,randallbond@thornton.com,704-394-0910x2441,19419 Meghan Mission Apt. 600,Johnstad,Nevada,New Zealand,2554,1955-02-17,Male,Regular,2022-04-08
961,James,Jimenez,danaparker@hotmail.com,945-586-3941,202 Eric Road Suite 200,Bryantfurt,New Hampshire,Bhutan,19454,1972-05-19,Male,VIP,2020-10-01
962,Justin,Armstrong,qhernandez@hotmail.com,001-066-175-9754x83042,246 Simon Coves,New Ashleyberg,Colorado,Singapore,20051,1980-05-13,Male,VIP,2023-02-26
963,Amy,Smith,lhenry@wilson.biz,(904)093-7772x694,7693 Jason Port Suite 170,Allenton,Idaho,Indonesia,67275,1985-03-31,Male,VIP,2021-09-05
964,Omar,Allen,vanessawilson@hotmail.com,899-220-8013,56570 Christine Estate,Floresland,Virginia,Cameroon,42087,2001-05-05,Male,Regular,2020-02-09
965,Lynn,Dawson,diaztimothy@daniels.com,001-813-953-9954x356,61033 Stephanie Rapid Apt. 405,Vegaside,Arizona,British Virgin Islands,2295,1984-07-22,Female,VIP,2020-04-13
966,Michael,English,donald38@orr.com,458.368.7405x91935,27074 Shelton Bypass,Wilsonview,Alaska,Bahrain,69176,1973-11-21,Female,VIP,2022-09-26
967,Brian,Rose,mberry@hotmail.com,(884)490-9685x3231,740 Susan Creek,Jacobshire,Iowa,Niue,2529,1991-03-30,Female,VIP,2020-04-09
968,Jose,Gallagher,maria11@yahoo.com,566.753.9955x53933,7579 Matthew Trace,Christinetown,Minnesota,Ethiopia,44620,2003-11-11,Female,Regular,2020-03-23
969,Debra,Hobbs,alvarezalicia@yahoo.com,207-088-2676,1964 Woods Cape,Port Lisa,Hawaii,Honduras,55204,1968-04-29,Female,Regular,2022-03-19
970,Kenneth,Franco,zadams@gmail.com,489-634-8953,95037 Megan Spurs,South Michaelhaven,Florida,China,17855,1966-03-15,Female,Premium,2023-09-07
971,David,Ashley,smorse@smith-burns.com,-6236,78965 David Coves,West Oliviaberg,Utah,United States Virgin Islands,18420,1996-12-15,Female,Premium,2023-04-14
972,Andrew,Leonard,tyler38@cruz-garcia.com,(995)868-3371x526,9318 Morris Viaduct,New Colin,New Mexico,Haiti,72644,1961-10-17,Male,Premium,2022-04-23
973,Craig,Rodriguez,hfuentes@hill-durham.info,+1-950-804-7398x2714,715 Burke Landing,West Annette,South Carolina,Austria,21377,1946-05-14,Male,Regular,2022-04-20
974,Holly,Gonzalez,jessicaross@banks.info,5712181623,607 Torres Circles Suite 410,Mccoyfort,Arkansas,Suriname,9230,1976-09-04,Male,Premium,2020-10-04
975,Sara,Ferguson,wardjustin@cooper.com,-8285,7284 Daniel Highway,Lake Carlmouth,West Virginia,Poland,80372,1985-03-22,Female,Regular,2020-12-19
976,Marc,Werner,collinsmelissa@jones.com,001-677-496-7869,635 Barker Views Suite 970,Carterborough,West Virginia,Botswana,21764,1945-04-27,Male,Premium,2020-06-12
977,Ricardo,Wolf,howardaustin@barnes.com,587-025-7750x4833,553 Ball Rue,West Mitchellmouth,Oklahoma,United Kingdom,16952,1947-06-19,Male,VIP,2022-04-13
978,Holly,Moore,tannernelson@yahoo.com,849-798-9373x30522,2651 Hall Shores Apt. 329,New Matthew,West Virginia,Seychelles,95246,1986-07-26,Male,Premium,2021-10-30
979,Amber,Thomas,victoria95@yahoo.com,001-587-799-2020,536 Roberts Courts,Bethport,North Dakota,Saint Pierre and Miquelon,29918,1970-06-10,Male,Regular,2023-11-27
980,Thomas,Martin,martinezstephanie@hodges.biz,151-983-2163,8857 Danielle Cove Suite 998,South Ruth,Oklahoma,Anguilla,52799,1999-11-22,Female,VIP,2020-08-16
981,Brian,Walker,darryl27@duke-mckinney.com,+1-446-025-3958x615,69515 Cunningham Expressway Suite 502,South Susan,Kentucky,Macedonia,30753,2006-04-08,Female,VIP,2023-12-29
982,Matthew,Copeland,daniel63@gmail.com,7063298650,68180 Norris Brooks,Lake Robertton,Texas,Kazakhstan,9601,2003-09-07,Female,VIP,2023-08-22
983,Thomas,Barron,leejason@smith.info,-7685,23550 Martinez Roads,Lake Anna,Washington,Bangladesh,78283,1993-06-09,Female,VIP,2021-10-28
984,Kyle,Smith,lisa22@hotmail.com,055-513-8992x82624,681 Smith Fork Suite 566,Munozview,Arkansas,Vietnam,36337,1990-06-22,Male,Premium,2023-04-13
985,Robert,Burke,vroberts@steele-cain.org,+1-491-127-0329x60416,394 Manuel Plaza,Taylormouth,North Dakota,Sierra Leone,15614,1988-01-20,Female,VIP,2021-04-15
986,Brandon,Wilson,courtney32@yahoo.com,530.498.9905x9612,335 Michael Mills Suite 368,Kimberlyview,Mississippi,American Samoa,13560,1984-04-09,Female,VIP,2022-06-10
987,Austin,Thompson,michael87@yahoo.com,001-214-125-8313x4846,6152 Stacy Island,North Kimberly,Hawaii,Mongolia,72651,1951-01-30,Male,Premium,2023-02-19
988,Erin,Nguyen,mbarnes@orr-miller.net,+1-853-556-3664x660,247 Douglas Track,Richardstad,Delaware,Czech Republic,31454,1957-07-07,Male,Premium,2022-08-25
989,David,Pope,melissa03@hamilton.com,681.703.2593,648 Mejia Ridge Apt. 962,Mollyview,North Dakota,Lesotho,29724,1974-03-31,Male,VIP,2023-08-10
990,Brandi,Cooke,morganangela@williams-morales.info,-7613,28587 Melissa Mount Suite 480,West Chadfort,Wyoming,Gabon,97026,2004-01-18,Female,VIP,2024-04-27
991,Sandra,Henson,tammymoreno@yahoo.com,487.741.4445x3201,222 James Route Apt. 741,Cameronside,Indiana,Oman,35839,1984-08-26,Male,Premium,2020-12-07
992,Amanda,Gibbs,tuckerrobin@gmail.com,1378869141,979 Stevenson Drive Apt. 938,Davidmouth,Utah,Tuvalu,23419,1951-03-03,Female,VIP,2023-12-10
993,Sandra,Solis,gailhernandez@rogers-lee.com,+1-282-054-3128x15590,4364 Alexandria Passage Apt. 419,North Samanthafurt,Tennessee,Saint Kitts and Nevis,71075,1984-03-10,Female,Premium,2023-02-07
994,Janice,Winters,uleon@gmail.com,584.906.6761,175 Michael Greens,South Erik,Idaho,Niger,32592,1987-11-03,Male,Regular,2023-07-19
995,Jack,Munoz,edwardpope@gaines.com,+1-712-388-4502x497,46109 Alicia Circle,Alvaradoburgh,Washington,United Kingdom,32894,1975-12-22,Male,Premium,2022-02-19
996,Frank,Byrd,forbesmelinda@hughes-barron.com,631.465.4222,3519 Zachary Via Apt. 725,Coxshire,Arizona,Nigeria,27877,2005-03-28,Female,Premium,2022-01-10
997,Jeffrey,Cooper,sonya16@hotmail.com,+1-789-530-4023x55431,10235 Adriana Prairie,Ashleyland,Montana,Ireland,57416,1961-09-29,Male,Regular,2022-12-28
998,Terry,Brown,shawscott@gmail.com,+1-470-356-6439x69806,363 Debra Ville Apt. 308,Lake Nancy,Connecticut,Vanuatu,36579,1990-02-26,Male,Regular,2021-06-29
999,Heather,Vaughan,bradleyangela@kaiser.com,455-627-3894,11986 Holder Shore Suite 322,Lake Steven,New Hampshire,Samoa,15663,1962-08-11,Female,Premium,2021-04-17
1000,Shelley,Gonzalez,samuel95@fleming.com,+1-546-439-8793x846,959 Ryan Forest,Bauerside,Alabama,Kuwait,17062,1982-02-21,Male,VIP,2021-08-19
